"id","text","source","label"
228,"So so Sad ... 49 yrs Old and taken far too soon ... #RIP https://t.co/DJSqh13bOA","twitter",0
229,"At 26 my knees and back ain’t shit. Fucking sad","twitter",1
230,"IF YOU DONT LIKE ME THAT MUCH THEN AT LEAST KEEP MY NAME OUT OF YOUR FUCKING MOUTH WE ARE 20 YEARS OLD &amp; CUNTS STILL WANT TO LIE &amp; TALK SHIT","twitter",1
231,"@sonic_hedgehog Happy Birthday Sonic! Congrats on the big 25 years. Wait, does that mean Sonic's 25? What's that make Eggman? 60? #AskSonic","twitter",0
232,"Destiny 2 Beta Code Giveaway! ends at 15 rts!","twitter",0
233,"Who's celebrating my 20th with me?","twitter",1
234,"#elektra porn star nude girls age 11 https://t.co/k0TcGbD6o2","twitter",0
235,"2018 been so wild it turned me into a Ariana Grande fan at 23 😭","twitter",1
236,"Is it bad me and my little sister get random dudes to cum in our face #15yearsold #13yearsold #cum #cock #dick #balls #wank #horny #wanktribute #cumtribute #porn #sex #nudes #spank #pussy #tits #ass #boobs #slut #cumslut #cumonme #sexy #nude #teen #jailbait #horny","twitter",0
237,"I was learning how to walk again at 18 lol https://t.co/ZH17j7st8S","twitter",0
238,"I asked for a cold brew maker and a stove top espresso maker for my 21st lmao","twitter",1
239,"I know 48 isn’t a milestone birthday, but I feel like this year was a big one. So grateful and teary.  Happy Birthday to me. I wish I had a time machine so I could tell 15 yo me all about it.","twitter",1
240,"https://t.co/7ljbXvyrL0 September 05, 2016 at 07:33PM September 05, 2016 at 07:33PM September 05, 2016 at 07:33PM September 05, 2016 at 07…","twitter",0
241,"i want to look right for my 21st and build me self esteem 🙂","twitter",1
242,"#ESPN currently has the Bears at 18 https://t.co/UBXh7LMNgm","twitter",0
243,"At 24 my mom had 4 kids and was married lol https://t.co/eAl6M9n2ua","twitter",0
244,"Cute lunch with my cute bo for my 19th 🎈🎈🎈#Birthyay https://t.co/xToaeZCXmH","twitter",1
245,"@funder @TheDemCoalition What about the 13 y/o girl he was accused of raping  a while back?  Believed to be at an Epstein party.  Trump threatened her and her family afterwards.  There was a settlement.","twitter",0
246,"The one I'm (hopefully) getting myself for my next birthday! #Scorpio #Tattoo #30 http://t.co/umQ5axDmG4","twitter",1
247,"71 years old and still look good👏🏾👌🏾","twitter",0
248,"I'm still tripping on this lil young girl told me to get on her level lol girl you 20 years old WHAT U GOT? Its obvi she don't know me","twitter",0
249,"@Goldenskater39 Like literally my house is set at 76 almost all day.","twitter",0
250,"Wearing a tutu at 31 and WINNING! http://t.co/M6xib8Y0Ug #beyou #thesparkleprojectbc #ootd #whatiwore #wiw http://t.co/7uMaCJEj3y","twitter",1
251,"Whats the difference between Walcott and Oxlade ?Nothing both will be considered big potential at 32 years of age #Arsenal #Football #GGMU","twitter",0
252,"On my 10th plate now! Oh sushi sushi!! 🍣🍣🍣🍣 https://t.co/0Lu86Yl8gQ","twitter",0
253,"I turn 20 tomorrow and honestly, couldn’t be more ready","twitter",1
254,"Niggas turn 21 and get fucked up. I'm turning 21 and finna be helping homeless people. washed","twitter",1
255,"@campbellclaret so true. I got sent to boarding school here - pressure was massive even at 11 years old. You had to drink to fit in.","twitter",0
256,"IT SAYS SHES 18 YEARS OLD","twitter",0
257,"@PeoplesPicture That’s fair, it’s just a shame that it’s insinuating that life stops at 35 🤔 I’d have been more than happy to have any age being the #faceofsot - We can learn from people of all ages and everyone’s got a dream and a story","twitter",0
258,"Anybody's game tied at 21.","twitter",0
259,"Happy 19th  birthday, Nicole. Love and miss you.","twitter",0
260,"We could draw this chart any number of ways but this seems to be good a look as any. Will we test the ceiling at 57? #CL #WTI #OOTT https://t.co/SgiwVIMFWG","twitter",0
261,"Happy 18th birthday Leelah Alcorn. We miss you, Rest In Power baby girl💜 https://t.co/XZKuATJoIL","twitter",0
262,"Maine Mendoza ▫️Actress, host, author, lyricist, endorser▫️ CEO of MaineDei Corporation with two McDonald’s branch (McDonald’s Sta. Clara and #MaineMcdoPulongBuhangin) at 23y/o! AT. TWENTY. THREE. YEARS. OLD. Wagi sa life. https://t.co/zZ2DLejyQA","twitter",0
263,"@ananavarro I keep crying cause my 13 y/o now fears the future. Thank goodness we're in California, she's safer here.","twitter",0
264,"You show me a 40 year old virgin and I'll show you him at age 12 in the middle of a grocery... https://t.co/KMgmm134kS","twitter",0
265,"@Cbaby1333 yaas! I turn 21 in a month and a half soo I will come to Hutch or you come here? KKKKKK? Over Christmas break. Plz Critty Critty","twitter",1
266,"ppl were doing this so reply if you want uwuname: luisaheight: 5’2 1/4” around 160cm I thinkage: 17birthday: March 11fav group: btssign: piscesfav colors:I have a lot but navy blue or any blue or yellow or red or- really all of em piercings: 0tattoos: 0pets: 2 dogs!","twitter",0
267,"Sandy Koufax turns 80 tomorrow! RT for chance at a @TommyBahama @Dodgers shirt &amp; see him with #FranchiseFour at 9pE https://t.co/j59zTrmmNn","twitter",0
268,"Despite having to turn 24, 2017 is already shaping up to be a cracker of a year 🍻✈️","twitter",1
269,"game @ 10 tmrw ay no😩 good thing its at night lol😂","twitter",0
270,"@Kyle_plantt @heyyobobby I am a 15 yr old","twitter",1
271,"Almost died this morning between two vehicles bc someone wanted to slam on their breaks at 50 mph for a plastic bag flying across the road. Bud, just hit the bag.","twitter",0
272,"21st birthday can't come soon enough.","twitter",1
273,"18 days till my birthday 🎉 The big 1 9. Man, I feel old. LOL!","twitter",1
274,"Making my tea today I know to REMOVE THE TEA BAG before drinking. The only reason I know the proper way to make tea at age 40 is because @dnstewart67 told me. On Twitter. The internet is rad. #TwitterMagic @marywaggon","twitter",1
275,"I was raped at 15 by this older lady after I declined her sexual advances, I told her I didnt feel like having sex and her words to me were ""I would make you love sex so much"" while she was on top of me.See my life now.","twitter",0
276,"@B_PinkFlamgo Ewwwwwwww. I work 4-12 today and 5-12 tomorrow","twitter",0
277,"You're a legend hayden, i love and miss you everyday. Happy 18th birthday🎉 #hs97","twitter",0
278,"@allahgittibeyin 25 years old 👀👀 fake fans 😂","twitter",0
279,"WM terrorist; 21 yrs old. Millennial. ""Old"" racists dying doesn't end anti-Blackness or alter racism. https://t.co/IRtdiJLWO0 #AMEShooting","twitter",0
280,"Welll it's February which means I'll be turning 25 &amp; another Valentine's Day single.😏 #vdaybaby 🤷🏼‍♀️","twitter",1
281,"@MistaOowl You don't even want to know what age 30 and above looks like. Lol.","twitter",0
282,"Thank you to thereallyrealelp and @killermike my 30th bday party had the live stream of Run the… https://t.co/b9TzyBoFaF","twitter",0
283,"my birthday being on New Years won't be fun fun till im turning 21.","twitter",0
284,"Frank Kelly got his drivers license at the age of 16. Seconds.","twitter",0
285,"I'm 32yrs old ain't never been stupid.. obviously these bitches think I am!","twitter",1
286,"@sophiawut In February of last year they euthanized their oldest elephant Packy who was 54 years old simply because he wasn’t making them money like they younger elephants were. They needlessly murdered him only because they weren’t profiting off of him anymore :(","twitter",0
287,"I turn 23 in two months and don’t got shit planned","twitter",1
288,"But I heard @NaughtyDerek turned 50 today (?) 😂 https://t.co/o4ialncbVH","twitter",0
289,"turning 17 yiz 😂😂😁","twitter",1
290,"@70s90s 16, (17 in 25 days) living life without societies pressures https://t.co/gAPSSca9N9","twitter",1
291,"@TINtinizing when you turn 18, I'll see you behind bars na agad :(","twitter",0
292,"I just realized I don't have friends so when I turn 21 I'll probably be at home drunk alone 😒","twitter",1
293,"I can’t wait for my little sister to turn 21 so we can go on a vacay together","twitter",0
294,"Therapy? at @Sonisphere just made my 14 year old self's life!","twitter",0
295,"Tomorrow’s the 21st which is 3 months till my due date...it’s also bens 22nd birthday and it’s his first birthday that he’s not celebrating down here😥","twitter",0
296,"What an eventful day. So proud of my girl being chosen for the Conference and my boy turning 14. Emotional to say the least. I'm exhausted 😂😂.","twitter",0
297,"Shame to you 80years old woman.","twitter",0
298,"Spending my birthday in Cabo with my new little friend 😍🦎🎊 #22 @… https://t.co/Ir0p4Ik9yz","twitter",1
299,"hello. twiddles thumbs and sighs. my name is karlie ( group says hi karlie ) i’m 21 years old and i have a confession ( group says what it be? ) my confession is that i’ve never seen the movie titanic.","twitter",1
300,"Pretty sure I'm the only person over the age of 11 who has never seen ""The Matrix(s)""... I don't even know if there's more than 1...#Matrix","twitter",0
301,"#WeSupportYouJ_HOPE@BTS_twt  I will SUPPORT YOU EVEN WHEN IM 90Y.O","twitter",0
302,"I'm not missing out on life because I had a baby at 22. Partying every weekend and getting drunk as shit never really appealed to me.","twitter",1
303,"Sir Roger Moore, the suave face of James Bond, has died at age 89.@annenbcnews reflects now on @NBCNightlyNews. https://t.co/tJnT1tOwtX","twitter",0
304,"imagine being able to spend this amount of money at 18 https://t.co/8PbLAXH0tv","twitter",0
305,"@ManFRIDAY_ @BonkinJ @noribudge @SwearyGodmother Yep. I was an 11yo girl. I spent a lot of time in changing rooms with other 11yo girls. My two children were both 11yo girls. They had the same experiences. And a man thinks he knows better than us whether an 11yo girl would masturbate in public?","twitter",0
306,"before the crown sends their muscle please know i was like 24 years old and Suits was my favorite show i had to at least try or id never be able to live with myself  please dont kill me","twitter",0
307,"16 years old, still waiting to be a mermaid, vampire, werewolf, witch or anything #GrowingUpTvShowsAddict","twitter",1
308,"@m_white14 When Clemson gets Smith you gonna act like a 12yo girl &amp; make up stories to help feel better? Or just keep whining like a bitch?","twitter",0
309,"Is getting your first credit card at 29 years old a bad thing? #money #business #finance https://t.co/51Ne1QBuPi","twitter",1
310,"females be looking for a whole husband at 18 kmsl","twitter",0
311,"They hatin on me cus I'm 12 years old! Fuckin old head","twitter",1
312,"@asshhhlllyyynnn My birthday isn't until July 22","twitter",0
313,"Michael from #SurvivorGhostIsland at age 18 vs. me at age 18. #Survivor https://t.co/L0ya97oSnn","twitter",0
314,"#puppy My old girl, Baby. She was 14 years old, had no teeth and had a missing toe because a few years ago she chased a rabbit in front of a combine. This morning, I received a call from home saying Baby was gone. My heart aches. Rest sweetly my beautiful Baby. https://t.co/7UfqOsiL5o","twitter",0
315,"When it comes to AG...I am a 15 yr old fangirl who screams when she tweets or does anything, tbh.","twitter",0
316,"Almost 40 years old and people still have to do EVERYTHING for you. Sober tf up.","twitter",0
317,"and I thought that when I turn 20 my life will turn into a ‘bbyong’ spectacular but I was wrong. The college exam and turning 20 were not that big of a deal. So don’t be nervous, it’s really nothing. If you don’t know any of the short-answer math questions https://t.co/MZQ7Tnl2oh","twitter",0
318,"@KEEMSTAR Because its a game for kids, why are you playing it at 30 years old?","twitter",0
319,"Muslim Parents; please keep children under age of 13 away from tonight's debate for their emotional well being. #Debates2016 #debatenight","twitter",0
320,"I moved out my ppls house at 17 never moved back. I will live in east Atlanta zone 6's worst project before I consider moving back.","twitter",0
321,"Mourning the passing of legendary @ABC correspondent Cokie Roberts, who passed away at the age of 75.  She was a true pioneer of the business, and a revered colleague.","twitter",0
322,"2-hour naps on Sunday are unavoidable at 27 years old.","twitter",1
323,"i used to think i was so cool for doing this, why was i allowed to exist at 16","twitter",0
324,"When i turn 19 DT aint gonna know what hit em 😭😂 just wait","twitter",1
325,"@WWEThatsNotPG Yeah, I've had knee problems since I was 13. Slightly knock kneed, played volleyball and catcher in softball. Definitely feeling it at 30.","twitter",1
326,"I turned 21 almost 8 years ago yo","twitter",1
327,"@emilyst OMG I'm turning 35 too, I thought I had run out of birthdays that unlock things","twitter",1
328,"Describe who you want to be at age 30 — A beautiful strong hardworking mother married who’s wealthy https://t.co/EvexyrJKqW","twitter",0
329,"@leahbinder Has anyone reached out to you about SAFE (@SafeStand), medical professionals and students calling for the epidemic of firearms violence to be handled as a Public Health crisis? NEXT MONDAY, 9/17: demonstrations and ed. sessions at 40 medical centers. Want Details?","twitter",0
